LotFrontage,LotArea,Street,Alley,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,GrLivArea,ExterCond,SalePrice
-0.20803433059888823,-0.1895831719227383,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,-0.5136992251800917,1.021505948834631,0.8405727895273095,1.0214198282518376,0.3754290965983911,-0.21723884207746574,12.247694320220994
0.4098945178329282,-0.04440047683358583,-0.06465757501398565,-0.26168156498280304,-0.08627934363881148,2.228313083447864,0.17076695656884497,-0.4337261280043418,-0.6918835428800854,-0.47032067130719885,-0.21723884207746574,12.109010932687042
-0.08444856091252495,0.1639051291638938,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,-0.5136992251800917,0.958488245703832,0.7933765333224335,1.0214198282518376,0.5189045036538037,-0.21723884207746574,12.31716669303576
-0.4140106134094937,-0.05071276792441855,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,-0.5136992251800917,-1.7512729889205232,-0.7169036652335976,-0.6918835428800854,0.38864393672191594,-0.21723884207746574,11.84939770159144
0.5746755440814125,0.5439050528320233,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,0.9269793941384324,0.6989840209126815,1.0214198282518376,1.2966922366384086,-0.21723884207746574,12.429216196844383
0.6158708006435336,0.5255994086686084,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,-0.5136992251800917,0.7064174331806361,0.4630027398883017,-0.6918835428800854,-0.2815372409711297,-0.21723884207746574,11.870599909242044
0.2039182350223227,0.016702500925674865,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,1.0530148004000304,0.9349653019370614,1.0214198282518376,0.34522374774462,-0.21723884207746574,12.634603026569334
-0.7847679224685835,-0.4837359367555429,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,-0.5136992251800917,-1.2471313638741317,-1.660828789331117,-0.6918835428800854,0.4962504920134753,-0.21723884207746574,11.77452020265869
-0.8259631790307046,-0.31961636839389224,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,0.40030487769589357,-0.9950605513509357,-1.660828789331117,-0.6918835428800854,-0.8195700174289269,-0.21723884207746574,11.678439903447801
-0.0020580477882827593,0.1575928380730611,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,-0.5136992251800917,-0.1758304106505493,-0.9528849462579775,-0.6918835428800854,-0.8894198866532724,-0.21723884207746574,11.771436160121729
0.6158708006435336,0.24899481306831883,-0.06465757501398565,-0.26168156498280304,2.02844497697777,-0.5136992251800917,1.0845236519654298,0.9821615581419374,2.734723199383761,1.5345593588618558,-0.21723884207746574,12.751299696013497
0.8630423400162602,0.08841012771753452,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,-0.5136992251800917,1.1160325035308294,1.0293578143468134,1.0214198282518376,-0.03234311292751836,-0.21723884207746574,12.540757571577291
-0.7847679224685835,-0.4837359367555429,-0.06465757501398565,-0.26168156498280304,0.6186287632333825,2.228313083447864,-1.3101490670049305,0.7461802771175575,-0.6918835428800854,-1.2405570670783612,-0.21723884207746574,11.790557201568507
0.08033246533595943,0.10595829695004948,-0.06465757501398565,-0.26168156498280304,-1.4960955573831993,-0.5136992251800917,-0.11281270751975035,-0.8584924338482255,-0.6918835428800854,-0.40613430499293535,-0.21723884207746574,11.407564949312402
-0.16683907403676715,0.47257616350561366,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,-0.5136992251800917,1.0530148004000304,0.8877690457321854,-0.6918835428800854,-0.7497201482045812,-0.21723884207746574,11.976659481202368
-0.0020580477882827593,-0.30194195333956064,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,0.40030487769589357,-0.3963923716083457,-0.9528849462579775,-0.6918835428800854,-0.3249574299484256,-0.21723884207746574,11.842229212112828
1.2749949056374712,0.5382239908502738,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,1.0845236519654298,0.9821615581419374,1.0214198282518376,1.6327267426366119,-0.21723884207746574,12.692503112461443
-0.537596383095857,-0.3159552395612093,-0.06465757501398565,2.252554911371969,0.6186287632333825,1.3143089805718788,-1.278640215439531,-1.660828789331117,-0.6918835428800854,-0.7610471540247454,-0.21723884207746574,11.845102777308561
0.2039182350223227,-0.026473570135620916,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,0.9899970972692315,0.7933765333224335,1.0214198282518376,0.5358950123840499,-0.21723884207746574,12.345834587905333
-1.0731347184034312,-0.7230980149199194,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,1.3143089805718788,0.17076695656884497,-0.4337261280043418,-0.6918835428800854,-0.8516632005860586,-0.21723884207746574,11.77452020265869
1.645752214696561,0.5401176781775237,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,1.1475413550962288,1.0293578143468134,1.0214198282518376,0.16776732322871496,-0.21723884207746574,12.454103912352162
-0.4140106134094937,-0.3473904491935562,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,1.3143089805718788,-0.6169543325661421,0.6989840209126815,-0.6918835428800854,-1.1537166891237693,-0.21723884207746574,11.811547477460344
1.1514091359511078,0.192689176538091,-0.06465757501398565,-0.26168156498280304,1.3235368701055763,-0.5136992251800917,1.1475413550962288,1.0765540705516894,1.0214198282518376,0.3641020907782269,-0.21723884207746574,12.631340380934517
-0.949548948717068,0.8040976915961479,-0.06465757501398565,-0.26168156498280304,-0.7911874505110054,0.40030487769589357,-0.4279012231737451,0.5573952522980536,-0.6918835428800854,0.16776732322871496,-0.21723884207746574,12.24288661865289
-0.4140106134094937,-0.4579817891049454,-0.06465757501398565,-0.26168156498280304,-1.4960955573831993,0.40030487769589357,-1.3731667701357295,-1.660828789331117,-0.6918835428800854,-1.871093724400832,-0.21723884207746574,11.134589024250317
